Stock,Subject,Announcement,Attachment,Time
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,360 ONE WAM LIMITED has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/IIFLWAM_19032025174326_20250319IntimationofInvestorConferencesigned.pdf,19-Mar-2025 17:44:49
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,360 ONE WAM LIMITED has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/IIFLWAM_05032025134249_20250305IntimationofInvestorConferenceSigned.pdf,05-Mar-2025 13:59:20
360ONE,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,360 ONE WAM LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_48203_1391825_03032025060043_WEB.xml,03-Mar-2025 18:00:44
360ONE,Cessation,"360 ONE WAM LIMITED has informed the Exchange that Ms. Geeta Mathur (DIN: 02139552) has completed her second term as an Independent Director on March 2, 2025, and she ceases to be an Independent Director of the Company and a member of the Board with effect from March 3, 2025.",https://nsearchives.nseindia.com/corporate/IIFLWAM_03032025002224_CompletionoftenureGeetaMathursigned.pdf,03-Mar-2025 00:23:18
360ONE,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,360 ONE WAM LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_47986_1389894_25022025091126_WEB.xml,25-Feb-2025 21:11:27
360ONE,Shareholders meeting,"360 ONE WAM LIMITED has submitted the Exchange a copy Srutinizers report of  Extraordinary General Meeting held on February 25, 2025. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/IIFLWAM_25022025204336_20250225IntimationofScrutinizerReportfor1stEGMsigned.pdf,25-Feb-2025 20:46:17
360ONE,Shareholders meeting,"360 ONE WAM LIMITED has informed the Exchange regarding Proceedings of Extraordinary General Meeting held on February 25, 2025",https://nsearchives.nseindia.com/corporate/IIFLWAM_25022025183554_20250225Proceedingsof1stEGMsigned.pdf,25-Feb-2025 18:37:58
360ONE,Alteration Of Capital and Fund Raising-XBRL,360 ONE WAM LIMITED has informed the Exchange regarding Allotment of Securities,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1388632_21022025044812_WEB.xml,21-Feb-2025 16:48:13
360ONE,ESOP/ESOS/ESPS,360 ONE WAM LIMITED has informed the Exchange regarding Allotment of 278704  Equity Shares of the Company upon exercise of Stock Options under the Employee Stock Option Scheme of the Company.,https://nsearchives.nseindia.com/corporate/IIFLWAM_21022025160712_21022025ExerciseofESOPssigned.pdf,21-Feb-2025 16:09:30
360ONE,Copy of Newspaper Publication,"360 ONE WAM LIMITED has informed the Exchange about newspaper clippings of the public notice to the shareholders of the Company, published today on February 21, 2025, intimating completion of dispatch of Corrigendum to the Notice of the 1st Extraordinary General Meeting of the Company for the financial year 2024-25 via e-mails.",https://nsearchives.nseindia.com/corporate/IIFLWAM_21022025125705_20250221NewsPaperadvertisementsigned.pdf,21-Feb-2025 12:59:31
360ONE,Update-Acquisition/Scheme/Sale/Disposal-XBRL,360 ONE WAM LIMITED has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1388268_20022025085027_WEB.xml,20-Feb-2025 20:50:28
360ONE,"Agreements,Contracts,Arrangements,MOU-XBRL",360 ONE WAM LIMITED has informed the Exchange regarding Share Purchase and Share Subscription Agreement,https://nsearchives.nseindia.com/corporate/xbrl/ANN_AGREEMENT_1388264_20022025084622_WEB.xml,20-Feb-2025 20:46:23
360ONE,"Agreements,Contracts,Arrangements,MOU-XBRL",360 ONE WAM LIMITED has informed the Exchange regarding Share Subscription Agreement,https://nsearchives.nseindia.com/corporate/xbrl/ANN_AGREEMENT_1388262_20022025084048_WEB.xml,20-Feb-2025 20:40:49
360ONE,Corrigendum,"360 ONE WAM LIMITED has informed the Exchange regarding Corrigendum to Notice of Extra Ordinary General Meeting to be held on February 25, 2025",https://nsearchives.nseindia.com/corporate/IIFLWAM_20022025171857_20250220Reg30IntimationofdispatchofCorrigendumsigned.pdf,20-Feb-2025 17:21:43
360ONE,Acquisition,"360 ONE WAM LIMITED has informed the Exchange about Change in price of equity shares and warrants from Rs. 1,174.13/- to Rs. 1,174.76/- each. Total consideration for acquisition of Batlivala & Karani Securities India Private Limited remains unchanged.",https://nsearchives.nseindia.com/corporate/IIFLWAM_20022025131842_20250220OutcomeofBMsigned.pdf,20-Feb-2025 13:20:47
360ONE,Amendment(s),360 ONE WAM LIMITED has informed the Exchange about First Amendment Agreement to the Share Subscription Agreement between the Company and Mr. Saahil Murarka.,https://nsearchives.nseindia.com/corporate/IIFLWAM_20022025131524_20250220OutcomeofBMsigned.pdf,20-Feb-2025 13:16:30
360ONE,Amendment(s),"360 ONE WAM LIMITED has informed the Exchange about First Amendment Agreement to the Share Purchase and Share Subscription Agreement between the Company, Mr. Saahil Murarka, Batlivala & Karani Resources Management Pvt. Ltd. and Ms. Swapana Murarka and Batlivala & Karani Securities India Private Limited.",https://nsearchives.nseindia.com/corporate/IIFLWAM_20022025130909_20250220OutcomeofBMsigned.pdf,20-Feb-2025 13:13:40
360ONE,Outcome of Board Meeting,"360 ONE WAM LIMITED has informed the Exchange regarding change in price of equity shares and warrants from Rs. 1,174.13/- to Rs. 1,174.76/- each. Total consideration for acquisition of Batlivala & Karani Securities India Private Limited remains unchanged,andOutcome of the meeting of the Board of Directors of 360 ONE WAM LIMITED held on Thursday, February 20, 2025.",https://nsearchives.nseindia.com/corporate/IIFLWAM_20022025122516_20250220OutcomeofBMsigned.pdf,20-Feb-2025 12:28:22
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,360 ONE WAM LIMITED has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/IIFLWAM_19022025160450_20250219IntimationofInvestorConferencesigned.pdf,19-Feb-2025 16:09:03
360ONE,Alteration Of Capital and Fund Raising-XBRL,360 ONE WAM LIMITED has informed the Exchange regarding Allotment of Securities,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1374263_07022025030109_WEB.xml,07-Feb-2025 15:01:10
360ONE,Allotment of Securities,"360 ONE WAM LIMITED has informed the Exchange regarding allotment of 3590000 equity shares pursuant to Preferential Issue vide circular resolution on February 06, 2025",https://nsearchives.nseindia.com/corporate/IIFLWAM_06022025234239_20250206PrefIssueAllotmentSigned.pdf,06-Feb-2025 23:44:17
360ONE,ESOP/ESOS/ESPS,360 ONE WAM LIMITED has informed the Exchange regarding Grant of 225000  Options.,https://nsearchives.nseindia.com/corporate/IIFLWAM_06022025195243_20250206GrantofESOPssigned.pdf,06-Feb-2025 19:55:28
360ONE,Updates,"360 ONE WAM LIMITED has informed the Exchange regarding 'Intimation under Regulation 31A of the SEBI (Listing Obligations and DisclosureRequirements) Regulations, 2015 ( Listing Regulations, 2015 ) - Submission of application to StockExchanges upon receipt of request for Re-classification from  Promoter  Category to  Public Category'.",https://nsearchives.nseindia.com/corporate/IIFLWAM_06022025175242_20250206Submissionofreclassificationapplicationsigned.pdf,06-Feb-2025 17:54:11
360ONE,General Updates,"Further to our intimation dated January 28, 2025, regarding initiation of Income Tax search at the registered office of the Company, we would like to inform you that the Income Tax Department officials have concluded their search on February 4, 2025.",https://nsearchives.nseindia.com/corporate/IIFLWAM_04022025192816_Intimationsearchcompletion.pdf,04-Feb-2025 19:31:33
360ONE,Copy of Newspaper Publication,"Please find enclosed newspaper clippings published today on February 4, 2025, intimating completion of dispatch of the Notice of the 1st Extraordinary General Meeting of the Company for the financial year 2024-25.",https://nsearchives.nseindia.com/corporate/IIFLWAM_04022025135234_20250204NewsPaperadvertisementSigned.pdf,04-Feb-2025 13:53:25
360ONE,Notice Of Shareholders Meetings-XBRL,360 ONE WAM LIMITED has informed the Exchange about Notice of Shareholders Meeting for Extra-ordinary Meeting to be held on 25-Feb-2025,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1369835_04022025121409_WEB.xml,04-Feb-2025 12:14:10
360ONE,Shareholders meeting,"360 ONE WAM LIMITED has informed the Exchange regarding Notice of Extraordinary General Meeting to be held on February 25, 2025, to shareholders of the Company as on January 24, 2025 and the e-voting cut off date being February 18, 2025.",https://nsearchives.nseindia.com/corporate/IIFLWAM_03022025233535_20250203Reg30IntimationofdispatchofEGMNoticesigned.pdf,03-Feb-2025 23:37:46
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,360 ONE WAM LIMITED has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/IIFLWAM_31012025180924_20250131IntimationofInvestorConferencesigned.pdf,31-Jan-2025 18:23:31
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,360 ONE WAM LIMITED has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/IIFLWAM_31012025180650_20250131IntimationofInvestorConferencesigned.pdf,31-Jan-2025 18:23:31
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,360 ONE WAM LIMITED has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/IIFLWAM_31012025180534_20250131IntimationofInvestorConferencesigned.pdf,31-Jan-2025 18:23:31
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,360 ONE WAM LIMITED has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/IIFLWAM_31012025180830_20250131IntimationofInvestorConferencesigned.pdf,31-Jan-2025 18:23:31
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,360 ONE WAM LIMITED has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/IIFLWAM_31012025180748_20250131IntimationofInvestorConferencesigned.pdf,31-Jan-2025 18:23:31
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,360 ONE WAM LIMITED has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/IIFLWAM_31012025181011_20250131IntimationofInvestorConferencesigned.pdf,31-Jan-2025 18:23:31
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,360 ONE WAM LIMITED has informed the Exchange about Transcript,https://nsearchives.nseindia.com/corporate/IIFLWAM_31012025175736_20250131Transcriptofearningscallsigned.pdf,31-Jan-2025 18:00:17
360ONE,Disclosure under SEBI (PIT) Reg 2015,"360 ONE WAM LIMITED has submitted to  the Exchange a copy of Disclosure under regulation 7(2)(b) of SEBI ( Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/team_bbodade_29012025153925_360ONE.zip,29-Jan-2025 15:42:41
360ONE,Action(s) initiated or orders passed,"360 ONE WAM LIMITED has informed the Exchange that the Income Tax Department has today initiated a search under the Income Tax Act, 1961, at the registered office of the Company situated in Mumbai. Further details are enclosed in the attached intimation.",https://nsearchives.nseindia.com/corporate/IIFLWAM_28012025211840_20250128reg30search.pdf,28-Jan-2025 21:24:34
360ONE,Update-Acquisition/Scheme/Sale/Disposal-XBRL,360 ONE WAM LIMITED has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1363543_28012025062610_WEB.xml,28-Jan-2025 18:26:11
360ONE,Action(s) taken or orders passed,"360 ONE WAM LIMITED has informed the Exchange that 360 ONE Distribution Services Limited , wholly owned subsidiary of 360 ONE WAM LIMITED , is in receipt of an order from Member and Core Settlement Guarantee Fund Committee of National Stock Exchange of India Limited.",https://nsearchives.nseindia.com/corporate/IIFLWAM_28012025162501_20250128Reg30Penaltybyregulatorsigned.pdf,28-Jan-2025 16:26:08
360ONE,Acquisition-XBRL,360 ONE WAM LIMITED has informed the Exchange regarding Acquisition,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1362950_28012025033616_WEB.xml,28-Jan-2025 15:36:16
360ONE,Alteration Of Capital and Fund Raising-XBRL,360 ONE WAM LIMITED has informed the Exchange regarding Issuance of securities,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1362945_28012025033521_WEB.xml,28-Jan-2025 15:35:22
360ONE,Alteration Of Capital and Fund Raising-XBRL,360 ONE WAM LIMITED has informed the Exchange regarding Issuance of securities,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1362942_28012025033441_WEB.xml,28-Jan-2025 15:34:42
360ONE,Acquisition-XBRL,360 ONE WAM LIMITED has informed the Exchange regarding Acquisition,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1362929_28012025032540_WEB.xml,28-Jan-2025 15:25:41
360ONE,Integrated Filing- Financial,"Integrated Filing (Financial) for the quarter and nine months ended December 31, 2024",https://nsearchives.nseindia.com/corporate/IIFLWAM_28012025151557_20250128IntegratedFinancialssigned.pdf,28-Jan-2025 15:18:48
360ONE,"Agreements,Contracts,Arrangements,MOU-XBRL",360 ONE WAM LIMITED has informed the Exchange regarding Execution of Share Purchase and Share Subscription Agreement,https://nsearchives.nseindia.com/corporate/xbrl/ANN_AGREEMENT_1362867_28012025024700_WEB.xml,28-Jan-2025 14:47:01
360ONE,"Agreements,Contracts,Arrangements,MOU-XBRL",360 ONE WAM LIMITED has informed the Exchange regarding Execution of Securities Subscription Agreement (?SSA?),https://nsearchives.nseindia.com/corporate/xbrl/ANN_AGREEMENT_1362866_28012025024604_WEB.xml,28-Jan-2025 14:46:05
360ONE,"Agreements,Contracts,Arrangements,MOU-XBRL",360 ONE WAM LIMITED has informed the Exchange regarding Execution of Share Purchase Agreement (?SPA?),https://nsearchives.nseindia.com/corporate/xbrl/ANN_AGREEMENT_1362861_28012025024417_WEB.xml,28-Jan-2025 14:44:18
360ONE,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,360 ONE WAM LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_44985_1362836_28012025023030_WEB.xml,28-Jan-2025 14:30:31
360ONE,Monitoring Agency Report,"Please find enclosed the report of the monitoring agency appointed by the Company in respect of Qualified Institutions Placement (QIP) i.e. CARE Ratings Limited for the quarter ended December 31, 2024",https://nsearchives.nseindia.com/corporate/IIFLWAM_27012025212313_20250127MonitoringAgencyReportsigned.pdf,27-Jan-2025 21:24:17
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,"360 ONE WAM LIMITED has informed the Exchange about the audio and video recording of the earnings call held today i.e. January 27, 2025",https://nsearchives.nseindia.com/corporate/IIFLWAM_27012025211158_20250127Audioandvideorecordingsigned.pdf,27-Jan-2025 21:18:20
